,latitude,longitude,wwtp_jurisdiction,wwtp_id,reporting_jurisdiction,sample_location,sample_location_specify,key_plot_id,county_names,county_fips,population_served,date_start,date_end,ptc_15d,detect_prop_15d,sampling_prior,sample_prior_date,percentile
718,37.582644,-121.9653,California,1734,California,Treatment plant,,WWS_ca_1734_Treatment plant_post grit removal,Alameda,6001,68150,2022-11-17,2022-12-01,,100,no,2022-11-01,999
719,33.739081,-116.046345,California,834,California,Treatment plant,,WWS_ca_834_Treatment plant_primary sludge,Riverside,6065,91765,2022-11-17,2022-12-01,15,100,no,2022-08-24,88.14
720,39.478072,-104.849931,Colorado,1704,Colorado,Treatment plant,,WWS_co_1704_Treatment plant_post grit removal,Douglas,8035,35000,2022-11-17,2022-12-01,,,no,2022-05-16,
721,39.492592,-104.851931,Colorado,1705,Colorado,Treatment plant,,WWS_co_1705_Treatment plant_post grit removal,Douglas,8035,25000,2022-11-17,2022-12-01,,,no,2022-05-16,
722,28.461557,-81.47756,Florida,1686,Florida,Treatment plant,,WWS_fl_1686_Treatment plant_post grit removal,Orange,12095,195299,2022-11-17,2022-12-01,-64,100,no,2022-04-03,36.33
723,28.441797,-81.46972,Florida,1702,Florida,Treatment plant,,WWS_fl_1702_Treatment plant_post grit removal,Orange,12095,66690,2022-11-17,2022-12-01,101,100,no,2022-04-03,35.83
724,28.450477,-81.47228,Florida,1715,Florida,Treatment plant,,WWS_fl_1715_Treatment plant_post grit removal,Orange,12095,183009,2022-11-17,2022-12-01,66,100,no,2022-04-03,49.5
725,33.61386,-84.542987,Georgia,1666,Georgia,Treatment plant,,WWS_ga_1666_Treatment plant_post grit removal,Fulton,13121,73821,2022-11-17,2022-12-01,,,no,2022-06-26,
726,34.043438,-84.379275,Georgia,1692,Georgia,Treatment plant,,WWS_ga_1692_Treatment plant_post grit removal,Fulton,13121,84486,2022-11-17,2022-12-01,,,no,2022-06-26,
727,32.517732,-84.965923,Georgia,1714,Georgia,Treatment plant,,WWS_ga_1714_Treatment plant_primary sludge,Muscogee,13215,278000,2022-11-17,2022-12-01,6,100,no,2022-08-15,39.71
728,33.743301,-84.561142,Georgia,1740,Georgia,Treatment plant,,WWS_ga_1740_Treatment plant_post grit removal,Fulton,13121,94000,2022-11-17,2022-12-01,,100,no,2022-10-30,999
729,33.739781,-84.552062,Georgia,1741,Georgia,Treatment plant,,WWS_ga_1741_Treatment plant_post grit removal,Fulton,13121,94000,2022-11-17,2022-12-01,,100,no,2022-10-30,999
730,33.748941,-84.546462,Georgia,1742,Georgia,Treatment plant,,WWS_ga_1742_Treatment plant_post grit removal,Fulton,13121,94000,2022-11-17,2022-12-01,,100,no,2022-10-30,999
731,47.731081,-116.772149,Idaho,1672,Idaho,Treatment plant,,WWS_id_1672_Treatment plant_primary sludge,Kootenai,16055,50540,2022-11-17,2022-12-01,,100,no,2022-01-19,72
732,41.874434,-88.037265,Illinois,1689,Illinois,Treatment plant,,WWS_il_1689_Treatment plant_post grit removal,Du Page,17043,86000,2022-11-17,2022-12-01,-40,100,no,2022-08-08,48
733,41.722879,-86.333738,Indiana,1681,Indiana,Treatment plant,,WWS_in_1681_Treatment plant_post grit removal,St Joseph,18141,130000,2022-11-17,2022-12-01,-9,100,no,2022-09-11,69
734,38.405349,-85.715388,Indiana,1739,Indiana,Treatment plant,,WWS_in_1739_Treatment plant_post grit removal,Clark,18019,25000,2022-11-17,2022-12-01,-28,100,no,2022-10-26,69
735,39.07365,-86.427014,Indiana,772,Indiana,Treatment plant,,WWS_in_772_Treatment plant_post grit removal,Monroe,18105,56090,2022-11-17,2022-12-01,1,100,no,2022-08-15,60.29
736,38.813833,-97.646233,Kansas,1710,Kansas,Treatment plant,,WWS_ks_1710_Treatment plant_primary sludge,Saline,20169,47000,2022-11-17,2022-12-01,8,100,no,2022-08-08,14.29
737,38.236051,-85.804083,Kentucky,1701,Kentucky,Treatment plant,,WWS_ky_1701_Treatment plant_post grit removal,Jefferson,21111,423913,2022-11-17,2022-12-01,-1,100,no,2022-02-24,75
738,43.74179,-70.44906,Maine,1707,Maine,Treatment plant,,WWS_me_1707_Treatment plant_post grit removal,Cumberland,23005,65000,2022-11-17,2022-12-01,,100,no,2022-09-02,38.43
739,42.317877,-83.703091,Michigan,1671,Michigan,Treatment plant,,WWS_mi_1671_Treatment plant_post grit removal,Washtenaw,26161,125000,2022-11-17,2022-12-01,-1,100,no,2022-06-29,24.67
740,44.086085,-92.512996,Minnesota,494,Minnesota,Treatment plant,,WWS_mn_494_Treatment plant_post grit removal,Olmsted,27109,120000,2022-11-17,2022-12-01,-39,100,no,2022-11-04,999
741,43.239554,-71.542021,New Hampshire,1706,New Hampshire,Treatment plant,,WWS_nh_1706_Treatment plant_post grit removal,Merrimack,33013,4000,2022-11-17,2022-12-01,176,100,no,2022-10-12,34.43
742,43.239034,-71.526941,New Hampshire,497,New Hampshire,Treatment plant,,WWS_nh_497_Treatment plant_post grit removal,Merrimack,33013,45000,2022-11-17,2022-12-01,41,100,no,2022-10-12,49.71
743,40.717046,-74.154497,New Jersey,788,New Jersey,Treatment plant,,WWS_nj_788_Treatment plant_primary sludge,Essex,34013,1500000,2022-11-17,2022-12-01,7,100,no,2022-08-05,66.67
744,32.937283,-96.613741,Texas,1673,Texas,Treatment plant,,WWS_tx_1673_Treatment plant_primary sludge,Dallas,48113,200000,2022-11-17,2022-12-01,71,100,no,2022-03-07,55.57
745,32.798528,-96.551126,Texas,1683,Texas,Treatment plant,,WWS_tx_1683_Treatment plant_primary sludge,Dallas,48113,186000,2022-11-17,2022-12-01,,100,no,2022-02-27,75.4
746,40.626017,-111.902888,Utah,1736,Utah,Treatment plant,,WWS_ut_1736_Treatment plant_primary sludge,Salt Lake,49035,600000,2022-11-17,2022-12-01,,100,no,2022-10-31,999
747,58.380841,-134.520786,Alaska,1490,Alaska,Treatment plant,,CDC_BIOBOT_ak_1490_Treatment plant_raw wastewater,Juneau,2110,10000,2022-11-17,2022-12-01,,100,no,2022-08-29,54.2
748,58.374001,-134.524906,Alaska,1491,Alaska,Treatment plant,,CDC_BIOBOT_ak_1491_Treatment plant_raw wastewater,Juneau,2110,20000,2022-11-17,2022-12-01,,100,no,2022-08-29,49
749,34.759257,-87.70812,Alabama,1333,Alabama,Treatment plant,,CDC_BIOBOT_al_1333_Treatment plant_raw wastewater,Colbert,1033,19000,2022-11-17,2022-12-01,610,100,no,2022-07-17,43
750,34.836183,-91.931446,Arkansas,1442,Arkansas,Treatment plant,,CDC_BIOBOT_ar_1442_Treatment plant_raw wastewater,Lonoke,5085,27000,2022-11-17,2022-12-01,145,100,no,2022-08-14,65.75
751,34.873449,-92.234285,Arkansas,1444,Arkansas,Treatment plant,,CDC_BIOBOT_ar_1444_Treatment plant_post grit removal,Pulaski,5119,5000,2022-11-17,2022-12-01,,100,no,2022-11-28,999
752,34.886169,-92.230845,Arkansas,1444,Arkansas,Treatment plant,,CDC_BIOBOT_ar_1444_Treatment plant_raw wastewater,Pulaski,5119,5000,2022-11-17,2022-12-01,,100,no,2022-08-15,56.8
753,36.091132,-94.314162,Arkansas,1462,Arkansas,Treatment plant,,CDC_BIOBOT_ar_1462_Treatment plant_raw wastewater,Washington,5143,93949,2022-11-17,2022-12-01,216,100,no,2022-08-21,55.6
754,35.969162,-94.179317,Arkansas,1465,Arkansas,Treatment plant,,CDC_BIOBOT_ar_1465_Treatment plant_raw wastewater,Washington,5143,93949,2022-11-17,2022-12-01,,100,no,2022-08-21,54.6
755,35.023112,-90.869715,Arkansas,1472,Arkansas,Treatment plant,,CDC_BIOBOT_ar_1472_Treatment plant_raw wastewater,Saint Francis,5123,13000,2022-11-17,2022-12-01,663,100,no,2022-08-23,46
756,36.300006,-93.082781,Arkansas,1540,Arkansas,Treatment plant,,CDC_BIOBOT_ar_1540_Treatment plant_post grit removal,Boone,5009,14000,2022-11-17,2022-12-01,,100,no,2022-09-26,45
757,34.772391,-92.145325,Arkansas,1542,Arkansas,Treatment plant,,CDC_BIOBOT_ar_1542_Treatment plant_post grit removal,Pulaski,5119,30377,2022-11-17,2022-12-01,310,100,no,2022-09-25,73.5
758,34.774591,-92.151445,Arkansas,1543,Arkansas,Treatment plant,,CDC_BIOBOT_ar_1543_Treatment plant_post grit removal,Pulaski,5119,23812,2022-11-17,2022-12-01,126,100,no,2022-09-25,77.75
759,34.930054,-92.13957,Arkansas,1545,Arkansas,Treatment plant,,CDC_BIOBOT_ar_1545_Treatment plant_post grit removal,Pulaski,5119,28500,2022-11-17,2022-12-01,,100,no,2022-09-26,59.67
760,34.851641,-92.399578,Arkansas,1546,Arkansas,Treatment plant,,CDC_BIOBOT_ar_1546_Treatment plant_post grit removal,Pulaski,5119,18463,2022-11-17,2022-12-01,1728,100,no,2022-09-25,61.75
761,34.249581,-92.012143,Arkansas,1548,Arkansas,Treatment plant,,CDC_BIOBOT_ar_1548_Treatment plant_raw wastewater,Jefferson,5069,42323,2022-11-17,2022-12-01,,100,no,2022-09-25,41.4
762,35.297883,-93.079859,Arkansas,1550,Arkansas,Treatment plant,,CDC_BIOBOT_ar_1550_Treatment plant_post grit removal,Pope,5115,31000,2022-11-17,2022-12-01,,100,no,2022-09-26,55
763,33.677919,-93.614767,Arkansas,1558,Arkansas,Treatment plant,,CDC_BIOBOT_ar_1558_Treatment plant_raw wastewater,Hempstead,5057,10500,2022-11-17,2022-12-01,6835,100,no,2022-09-26,45
764,33.278099,-112.18761,Arizona,1334,Arizona,Treatment plant,,CDC_BIOBOT_az_1334_Treatment plant_post grit removal,Maricopa,4013,150000,2022-11-17,2022-12-01,,100,no,2022-11-21,999
765,33.287619,-112.17525,Arizona,1334,Arizona,Treatment plant,,CDC_BIOBOT_az_1334_Treatment plant_raw wastewater,Maricopa,4013,150000,2022-11-17,2022-12-01,,,no,2022-07-17,
766,33.452529,-111.97422,Arizona,1382,Arizona,Treatment plant,,CDC_BIOBOT_az_1382_Treatment plant_post grit removal,Maricopa,4013,50000,2022-11-17,2022-12-01,-25,100,no,2022-07-30,91.25
767,33.276859,-112.18493,Arizona,1383,Arizona,Treatment plant,,CDC_BIOBOT_az_1383_Treatment plant_raw wastewater,Maricopa,4013,2400000,2022-11-17,2022-12-01,124,100,no,2022-07-30,93.5
768,32.217087,-110.871892,Arizona,590,Arizona,Treatment plant,,CDC_BIOBOT_az_590_Treatment plant_post grit removal,Pima,4019,347900,2022-11-17,2022-12-01,75,100,no,2022-05-11,75.25
769,32.340318,-111.056989,Arizona,715,Arizona,Treatment plant,,CDC_BIOBOT_az_715_Treatment plant_post grit removal,Pima,4019,397407,2022-11-17,2022-12-01,-49,100,no,2022-05-11,95.25
770,37.996621,-122.133096,California,1173,California,Treatment plant,,CDC_BIOBOT_ca_1173_Treatment plant_raw wastewater,Contra Costa,6013,494300,2022-11-17,2022-12-01,,,no,2022-06-06,
771,36.231148,-119.70904,California,1199,California,Treatment plant,,CDC_BIOBOT_ca_1199_Treatment plant_raw wastewater,Kings,6031,59000,2022-11-17,2022-12-01,2147483647,100,no,2022-06-07,31.4
772,37.973748,-122.510566,California,1209,California,Before treatment plant,86,CDC_BIOBOT_ca_1209_Before treatment plant_86_raw wastewater,Marin,6041,13000,2022-11-17,2022-12-01,109,100,no,2022-06-08,50
773,35.260493,-120.61034,California,1230,California,Treatment plant,,CDC_BIOBOT_ca_1230_Treatment plant_post grit removal,San Luis Obispo,6079,47400,2022-11-17,2022-12-01,,100,no,2022-11-27,999
774,35.268853,-120.62014,California,1230,California,Treatment plant,,CDC_BIOBOT_ca_1230_Treatment plant_raw wastewater,San Luis Obispo,6079,47400,2022-11-17,2022-12-01,,100,no,2022-06-14,38.2
775,34.145855,-116.895712,California,1409,California,Treatment plant,,CDC_BIOBOT_ca_1409_Treatment plant_raw wastewater,San Bernardino,6071,78000,2022-11-17,2022-12-01,1228,100,no,2022-08-07,94.67
776,35.365667,-120.708015,California,1560,California,Treatment plant,,CDC_BIOBOT_ca_1560_Treatment plant_raw wastewater,San Luis Obispo,6079,14276,2022-11-17,2022-12-01,32582,100,no,2022-09-26,63.6
777,35.589108,-120.950734,California,1593,California,Treatment plant,,CDC_BIOBOT_ca_1593_Treatment plant_raw wastewater,San Luis Obispo,6079,6500,2022-11-17,2022-12-01,408208,100,no,2022-10-12,48
778,40.790199,-123.942245,California,461,California,Treatment plant,,CDC_BIOBOT_ca_461_Treatment plant_raw wastewater,Humboldt,6023,43173,2022-11-17,2022-12-01,,100,no,2022-05-17,41.6
779,38.394833,-122.737849,California,570,California,Treatment plant,,CDC_BIOBOT_ca_570_Treatment plant_post grit removal,Sonoma,6097,220000,2022-11-17,2022-12-01,,100,no,2022-11-27,999
780,37.055668,-122.123126,California,763,California,Treatment plant,,CDC_BIOBOT_ca_763_Treatment plant_raw wastewater,Santa Cruz,6087,160000,2022-11-17,2022-12-01,94,100,no,2022-05-17,32.25
781,33.778834,-118.307982,California,779,California,Treatment plant,,CDC_BIOBOT_ca_779_Treatment plant_raw wastewater,Los Angeles,6037,200000,2022-11-17,2022-12-01,154,100,no,2022-05-23,80.5
782,33.733081,-116.041465,California,834,California,Treatment plant,,CDC_BIOBOT_ca_834_Treatment plant_post grit removal,Riverside,6065,91765,2022-11-17,2022-12-01,105,100,no,2022-05-01,69.8
783,41.492598,-71.993117,Connecticut,1163,Connecticut,Treatment plant,,CDC_BIOBOT_ct_1163_Treatment plant_raw wastewater,New London,9011,22000,2022-11-17,2022-12-01,992,100,no,2022-05-31,32
784,41.161573,-73.216797,Connecticut,534,Connecticut,Treatment plant,,CDC_BIOBOT_ct_534_Treatment plant_raw wastewater,Fairfield,9001,100000,2022-11-17,2022-12-01,,100,no,2022-06-13,60
785,41.555616,-73.075632,Connecticut,686,Connecticut,Treatment plant,,CDC_BIOBOT_ct_686_Treatment plant_raw wastewater,New Haven,9009,112000,2022-11-17,2022-12-01,,100,no,2022-05-02,21
786,41.381322,-73.480256,Connecticut,806,Connecticut,Treatment plant,,CDC_BIOBOT_ct_806_Treatment plant_post grit removal,Fairfield,9001,65000,2022-11-17,2022-12-01,,100,no,2022-11-26,999
787,41.416238,-72.10791,Connecticut,832,Connecticut,Treatment plant,,CDC_BIOBOT_ct_832_Treatment plant_post grit removal,New London,9011,40000,2022-11-17,2022-12-01,,100,no,2022-05-23,31
788,36.58504685,-73.12006326,District of Columbia,486,District of Columbia,Treatment plant,,CDC_BIOBOT_dc_486_Treatment plant_post grit removal,District Of Columbia,11001,1600000,2022-11-17,2022-12-01,12,100,no,2022-11-22,999
789,36.58504685,-73.12006326,District of Columbia,486,District of Columbia,Treatment plant,,CDC_BIOBOT_dc_486_Treatment plant_raw wastewater,District Of Columbia,11001,1600000,2022-11-17,2022-12-01,,100,no,2022-05-22,15.4
790,28.697496,-81.272089,Florida,1408,Florida,Treatment plant,,CDC_BIOBOT_fl_1408_Treatment plant_post grit removal,Orange,12095,85700,2022-11-17,2022-12-01,,100,no,2022-11-28,999
791,28.697496,-81.272089,Florida,1408,Florida,Treatment plant,,CDC_BIOBOT_fl_1408_Treatment plant_post grit removal,Seminole,12117,85700,2022-11-17,2022-12-01,,100,no,2022-11-28,999
792,26.649855,-80.427309,Florida,1410,Florida,Treatment plant,,CDC_BIOBOT_fl_1410_Treatment plant_raw wastewater,Palm Beach,12099,96136,2022-11-17,2022-12-01,-14,100,no,2022-08-07,45.5
793,26.649855,-80.427309,Florida,1410,Florida,Treatment plant,,CDC_BIOBOT_fl_1410_Treatment plant_raw wastewater,Martin,12085,96136,2022-11-17,2022-12-01,-14,100,no,2022-08-07,45.5
794,26.612291,-81.95,Florida,1606,Florida,Treatment plant,,CDC_BIOBOT_fl_1606_Treatment plant_raw wastewater,Lee,12071,76800,2022-11-17,2022-12-01,22,100,no,2022-10-06,48.25
795,27.221381,-82.33932,Florida,1613,Florida,Treatment plant,,CDC_BIOBOT_fl_1613_Treatment plant_post grit removal,Sarasota,12115,100000,2022-11-17,2022-12-01,,,no,2022-10-03,
796,25.558068,-80.452568,Florida,668,Florida,Treatment plant,,CDC_BIOBOT_fl_668_Treatment plant_raw wastewater,Miami-Dade,12086,920528,2022-11-17,2022-12-01,85,100,no,2022-05-22,34.5
797,28.523622,-81.164702,Florida,669,Florida,Treatment plant,,CDC_BIOBOT_fl_669_Treatment plant_raw wastewater,Orange,12095,277823,2022-11-17,2022-12-01,17,100,no,2022-05-01,24.5
798,28.639505,-81.492203,Florida,670,Florida,Treatment plant,,CDC_BIOBOT_fl_670_Treatment plant_raw wastewater,Orange,12095,59587,2022-11-17,2022-12-01,0,100,no,2022-05-01,37
799,28.447357,-81.46664,Florida,671,Florida,Treatment plant,,CDC_BIOBOT_fl_671_Treatment plant_raw wastewater,Orange,12095,463672,2022-11-17,2022-12-01,-39,100,no,2022-05-01,28.75
800,25.704138,-80.176775,Florida,711,Florida,Treatment plant,,CDC_BIOBOT_fl_711_Treatment plant_post grit removal,Miami-Dade,12086,829725,2022-11-17,2022-12-01,41,100,no,2022-05-18,50.8
801,25.943619,-80.140067,Florida,781,Florida,Treatment plant,,CDC_BIOBOT_fl_781_Treatment plant_post grit removal,Miami-Dade,12086,776150,2022-11-17,2022-12-01,-22,100,no,2022-05-24,41.75
802,33.370865,-82.007018,Georgia,476,Georgia,Treatment plant,,CDC_BIOBOT_ga_476_Treatment plant_raw wastewater,Richmond,13245,197191,2022-11-17,2022-12-01,,100,no,2022-06-13,19
803,13.439937,144.792937,Guam,1441,Guam,Treatment plant,,CDC_BIOBOT_gu_1441_Treatment plant_raw wastewater,Guam,66010,9000,2022-11-17,2022-12-01,,100,no,2022-08-09,71.2
804,13.448177,144.794537,Guam,1450,Guam,Treatment plant,,CDC_BIOBOT_gu_1450_Treatment plant_raw wastewater,Guam,66010,7000,2022-11-17,2022-12-01,,100,no,2022-08-09,72
805,27.43522029,-104.4349473,Hawaii,1181,Hawaii,Treatment plant,,CDC_BIOBOT_hi_1181_Treatment plant_raw wastewater,Maui,15009,59000,2022-11-17,2022-12-01,,100,no,2022-06-05,32.6
806,28.1031584,-106.8911124,Hawaii,1203,Hawaii,Treatment plant,,CDC_BIOBOT_hi_1203_Treatment plant_raw wastewater,Honolulu,15003,300000,2022-11-17,2022-12-01,23,100,no,2022-06-07,16
807,28.448745,-106.9263441,Hawaii,1204,Hawaii,Treatment plant,,CDC_BIOBOT_hi_1204_Treatment plant_raw wastewater,Honolulu,15003,109236,2022-11-17,2022-12-01,,100,no,2022-06-07,18.6
808,27.24845043,-104.7299319,Hawaii,1205,Hawaii,Treatment plant,,CDC_BIOBOT_hi_1205_Treatment plant_raw wastewater,Maui,15009,49000,2022-11-17,2022-12-01,,100,no,2022-06-06,25.4
809,28.36170079,-106.9384011,Hawaii,1208,Hawaii,Treatment plant,,CDC_BIOBOT_hi_1208_Treatment plant_raw wastewater,Honolulu,15003,20800,2022-11-17,2022-12-01,,100,no,2022-06-07,16
810,25.65325971,-103.0392595,Hawaii,1221,Hawaii,Treatment plant,,CDC_BIOBOT_hi_1221_Treatment plant_raw wastewater,Hawaii,15001,32600,2022-11-17,2022-12-01,,100,no,2022-06-12,22.4
811,29.30700251,-108.9523223,Hawaii,1286,Hawaii,Treatment plant,,CDC_BIOBOT_hi_1286_Treatment plant_raw wastewater,Kauai,15007,6900,2022-11-17,2022-12-01,,,no,2022-06-20,999
812,25.80411028,-103.9834038,Hawaii,1337,Hawaii,Treatment plant,,CDC_BIOBOT_hi_1337_Treatment plant_raw wastewater,Hawaii,15001,5000,2022-11-17,2022-12-01,-96,100,no,2022-07-18,32.2
813,29.10237346,-108.8736118,Hawaii,710,Hawaii,Treatment plant,,CDC_BIOBOT_hi_710_Treatment plant_raw wastewater,Kauai,15007,10000,2022-11-17,2022-12-01,,,no,2022-05-03,
814,41.759824,-91.600798,Iowa,105,Iowa,Treatment plant,,CDC_BIOBOT_ia_105_Treatment plant_raw wastewater,Johnson,19103,21000,2022-11-17,2022-12-01,242,100,no,2022-05-03,48.2
815,43.291732,-91.801502,Iowa,1496,Iowa,Treatment plant,,CDC_BIOBOT_ia_1496_Treatment plant_post grit removal,Winneshiek,19191,8500,2022-11-17,2022-12-01,,100,no,2022-08-30,49.2
816,42.196161,-89.055179,Illinois,462,Illinois,Treatment plant,,CDC_BIOBOT_il_462_Treatment plant_raw wastewater,Winnebago,17201,240000,2022-11-17,2022-12-01,367,100,no,2022-05-02,57.33
817,41.103911,-87.866698,Illinois,546,Illinois,Treatment plant,,CDC_BIOBOT_il_546_Treatment plant_raw wastewater,Kankakee,17091,65000,2022-11-17,2022-12-01,,100,no,2022-05-01,44.67
818,39.958806,-85.957174,Indiana,1162,Indiana,Treatment plant,,CDC_BIOBOT_in_1162_Treatment plant_raw wastewater,Hamilton,18057,98000,2022-11-17,2022-12-01,,100,no,2022-06-01,28.6
819,41.636355,-87.45985,Indiana,1269,Indiana,Treatment plant,,CDC_BIOBOT_in_1269_Treatment plant_raw wastewater,Lake,18089,28000,2022-11-17,2022-12-01,,100,no,2022-06-20,39.6
820,38.371437,-86.934401,Indiana,1273,Indiana,Treatment plant,,CDC_BIOBOT_in_1273_Treatment plant_post grit removal,Dubois,18037,16000,2022-11-17,2022-12-01,,100,no,2022-11-21,999
821,40.238344,-85.490362,Indiana,1281,Indiana,Treatment plant,,CDC_BIOBOT_in_1281_Treatment plant_raw wastewater,Delaware,18035,67000,2022-11-17,2022-12-01,-59,100,no,2022-06-20,38
822,41.707399,-86.339098,Indiana,1293,Indiana,Treatment plant,,CDC_BIOBOT_in_1293_Treatment plant_raw wastewater,St Joseph,18141,130000,2022-11-17,2022-12-01,,100,no,2022-06-27,33
823,39.84485,-85.014442,Indiana,1314,Indiana,Treatment plant,,CDC_BIOBOT_in_1314_Treatment plant_post grit removal,Wayne,18177,36000,2022-11-17,2022-12-01,,100,no,2022-06-30,26.2
824,40.853297,-85.478585,Indiana,1318,Indiana,Treatment plant,,CDC_BIOBOT_in_1318_Treatment plant_raw wastewater,Huntington,18069,17612,2022-11-17,2022-12-01,,100,no,2022-07-11,25.2
825,40.518091,-86.176614,Indiana,1319,Indiana,Treatment plant,,CDC_BIOBOT_in_1319_Treatment plant_raw wastewater,Howard,18067,45000,2022-11-17,2022-12-01,,100,no,2022-07-10,33.8
826,39.200247,-85.886338,Indiana,678,Indiana,Treatment plant,,CDC_BIOBOT_in_678_Treatment plant_post grit removal,Bartholomew,18005,49000,2022-11-17,2022-12-01,,100,no,2022-05-23,10
827,39.23811,-86.572169,Indiana,765,Indiana,Treatment plant,,CDC_BIOBOT_in_765_Treatment plant_raw wastewater,Monroe,18105,28350,2022-11-17,2022-12-01,,100,no,2022-05-04,19.2
828,39.06932,-86.588629,Indiana,772,Indiana,Treatment plant,,CDC_BIOBOT_in_772_Treatment plant_raw wastewater,Monroe,18105,67500,2022-11-17,2022-12-01,,100,no,2022-05-04,24.6
829,38.855694,-94.637362,Kansas,1292,Kansas,Treatment plant,,CDC_BIOBOT_ks_1292_Treatment plant_raw wastewater,Johnson,20091,66377,2022-11-17,2022-12-01,,100,no,2022-06-28,41.67
830,39.023499,-94.693283,Kansas,1305,Kansas,Treatment plant,,CDC_BIOBOT_ks_1305_Treatment plant_raw wastewater,Johnson,20091,54985,2022-11-17,2022-12-01,34452,100,no,2022-06-28,53.6
831,37.952312,-97.87849,Kansas,472,Kansas,Treatment plant,,CDC_BIOBOT_ks_472_Treatment plant_post grit removal,Reno,20155,40000,2022-11-17,2022-12-01,,100,no,2022-11-27,999
832,37.954752,-97.88697,Kansas,472,Kansas,Treatment plant,,CDC_BIOBOT_ks_472_Treatment plant_raw wastewater,Reno,20155,40000,2022-11-17,2022-12-01,,100,no,2022-05-22,40.8
833,39.061477,-95.630877,Kansas,787,Kansas,Treatment plant,,CDC_BIOBOT_ks_787_Treatment plant_raw wastewater,Shawnee,20177,90000,2022-11-17,2022-12-01,,100,no,2022-05-02,31.4
834,37.70572,-83.943175,Kentucky,810,Kentucky,Treatment plant,,CDC_BIOBOT_ky_810_Treatment plant_raw wastewater,Estill,21065,5000,2022-11-17,2022-12-01,-100,100,no,2022-06-07,43.6
835,29.939682,-90.210111,Louisiana,1497,Louisiana,Treatment plant,,CDC_BIOBOT_la_1497_Treatment plant_raw wastewater,Jefferson,22051,300000,2022-11-17,2022-12-01,,100,no,2022-08-30,69.6
836,30.018321,-90.248947,Louisiana,1614,Louisiana,Treatment plant,,CDC_BIOBOT_la_1614_Treatment plant_raw wastewater,Jefferson,22051,65364,2022-11-17,2022-12-01,-45,100,no,2022-10-19,82.5
837,30.341879,-89.986655,Louisiana,1615,Louisiana,Treatment plant,,CDC_BIOBOT_la_1615_Treatment plant_post grit removal,Saint Tammany,22103,15000,2022-11-17,2022-12-01,,100,no,2022-11-29,999
838,29.956047,-91.830227,Louisiana,1632,Louisiana,Treatment plant,,CDC_BIOBOT_la_1632_Treatment plant_raw wastewater,Iberia,22045,20000,2022-11-17,2022-12-01,241,100,no,2022-10-31,999
839,29.929008,-90.212166,Louisiana,1656,Louisiana,Treatment plant,,CDC_BIOBOT_la_1656_Treatment plant_post grit removal,Jefferson,22051,100000,2022-11-17,2022-12-01,,100,no,2022-11-13,999
840,29.911593,-89.959563,Louisiana,792,Louisiana,Treatment plant,,CDC_BIOBOT_la_792_Treatment plant_raw wastewater,Orleans,22071,389000,2022-11-17,2022-12-01,,,no,2022-05-09,
841,42.176304,-71.678432,Massachusetts,1180,Massachusetts,Treatment plant,,CDC_BIOBOT_ma_1180_Treatment plant_raw wastewater,Worcester,25027,12000,2022-11-17,2022-12-01,,100,no,2022-06-05,10.4
842,41.621234,-70.906901,Massachusetts,1311,Massachusetts,Treatment plant,,CDC_BIOBOT_ma_1311_Treatment plant_post grit removal,Bristol,25005,100000,2022-11-17,2022-12-01,,100,no,2022-07-06,29.8
843,42.454156,-71.467205,Massachusetts,1384,Massachusetts,Treatment plant,,CDC_BIOBOT_ma_1384_Treatment plant_raw wastewater,Middlesex,25017,180000,2022-11-17,2022-12-01,255,100,no,2022-07-31,54.67
844,42.460036,-71.839989,Massachusetts,1495,Massachusetts,Treatment plant,,CDC_BIOBOT_ma_1495_Treatment plant_post grit removal,Worcester,25027,42000,2022-11-17,2022-12-01,,100,no,2022-11-21,999
845,38.966791,-76.616903,Maryland,1260,Maryland,Treatment plant,,CDC_BIOBOT_md_1260_Treatment plant_raw wastewater,Anne Arundel,24003,89000,2022-11-17,2022-12-01,,,no,2022-06-20,
846,38.971783,-76.609317,Maryland,1268,Maryland,Treatment plant,,CDC_BIOBOT_md_1268_Treatment plant_raw wastewater,Anne Arundel,24003,150000,2022-11-17,2022-12-01,,100,no,2022-06-20,20
847,39.106128,-76.815283,Maryland,1278,Maryland,Treatment plant,,CDC_BIOBOT_md_1278_Treatment plant_raw wastewater,Anne Arundel,24003,22000,2022-11-17,2022-12-01,9092,100,no,2022-06-21,63.33
848,38.966412,-76.598366,Maryland,1285,Maryland,Treatment plant,,CDC_BIOBOT_md_1285_Treatment plant_raw wastewater,Anne Arundel,24003,13000,2022-11-17,2022-12-01,1147,100,no,2022-06-21,37.8
849,39.57999,-77.708773,Maryland,561,Maryland,Treatment plant,,CDC_BIOBOT_md_561_Treatment plant_raw wastewater,Washington,24043,90000,2022-11-17,2022-12-01,,100,no,2022-06-06,34.8
850,44.118487,-69.064208,Maine,347,Maine,Treatment plant,,CDC_BIOBOT_me_347_Treatment plant_raw wastewater,Knox,23013,7000,2022-11-17,2022-12-01,,,no,2022-06-01,
851,45.320376,-69.454964,Maine,475,Maine,Before treatment plant,86,CDC_BIOBOT_me_475_Before treatment plant_86_raw wastewater,Piscataquis,23021,900,2022-11-17,2022-12-01,432449,100,no,2022-05-01,31
